date,ticker,close,high,low,open,volume,daily_return,sma_50d,vol_30d,is_benchmark
2015-10-29,CM.TO,30.251811981201172,30.305046269401377,30.06253501345809,30.22519370892135,1627600,-0.004379917787560861,28.176611137390136,0.15013878454408866,0
2015-10-30,CM.TO,29.657358169555664,30.284339437417483,29.4739974049203,30.251807252138484,4056800,-0.019650188623904885,28.23890068054199,0.16346390124663862,0
2015-11-02,CM.TO,29.636646270751953,29.751986796272533,29.476943483948457,29.737200880083787,1624200,-0.0006983730204591643,28.30925048828125,0.15525229250155576,0
2015-11-03,CM.TO,29.550888061523438,29.612994342067815,29.37935514019576,29.589336418307315,1920600,-0.002893654310445637,28.38571689605713,0.1516567325040286,0
2015-11-04,CM.TO,29.645523071289062,29.79339579526686,29.55975662061889,29.6307371527065,2100400,0.0032024421590510777,28.475998916625976,0.14553197432199333,0
2015-11-05,CM.TO,29.672155380249023,29.86439046368653,29.595260895602067,29.651453279347123,1219000,0.0008983585445909714,28.555241355895998,0.1451535141449533,0
2015-11-06,CM.TO,29.7608699798584,29.920572826669993,29.530188842139157,29.595253215620826,1373800,0.002989826605869883,28.6226403427124,0.1439886096291998,0
2015-11-09,CM.TO,29.426679611206055,29.763829327750326,29.15163618388212,29.76087124073242,1910200,-0.011229186810685188,28.652437858581543,0.14937879147048902,0
2015-11-10,CM.TO,29.49173927307129,29.565675642184942,29.193035710071634,29.38231263449387,1348200,0.0022109073373151045,28.679211692810057,0.1465508922497791,0
2015-11-11,CM.TO,29.500612258911133,29.67214518249412,29.46216615798074,29.55976045362851,900200,0.0003008634301859825,28.704117584228516,0.14329379313266635,0
2015-11-12,CM.TO,29.119104385375977,29.39710590343747,29.036295998640885,29.3586575407681,1884800,-0.01293220188743427,28.734134368896484,0.13430546927799902,0
2015-11-13,CM.TO,28.781957626342773,29.086575190192644,28.657745033457118,29.012638800661723,1799400,-0.011578198098789128,28.75729137420654,0.1387258597687504,0
2015-11-16,CM.TO,29.261066436767578,29.3202146462406,28.71985152028717,28.76421380557171,2038600,0.016646150920127,28.787750968933107,0.1462657268175091,0
2015-11-17,CM.TO,29.329082489013672,29.562721719080265,29.234444013474224,29.355700758949986,1315800,0.00232445568561479,28.824889526367187,0.13627266478605404,0
2015-11-18,CM.TO,29.544979095458984,29.618915478452447,29.349785961303763,29.423722344297225,1702400,0.00736117832960459,28.86131965637207,0.13426953474028833,0
